,id,path,age,gender,stem,img_path,gender_issue,mask_issue,label
1745,000653,000653_female_Asian_52,52,female,mask4,/opt/ml/input/data/train/images/000653_female_Asian_52/mask4.jpg,False,False,4
1746,000653,000653_female_Asian_52,52,female,mask3,/opt/ml/input/data/train/images/000653_female_Asian_52/mask3.jpg,False,False,4
1747,000653,000653_female_Asian_52,52,female,incorrect_mask,/opt/ml/input/data/train/images/000653_female_Asian_52/incorrect_mask.jpg,False,False,10
1748,000653,000653_female_Asian_52,52,female,mask5,/opt/ml/input/data/train/images/000653_female_Asian_52/mask5.jpg,False,False,4
1749,000653,000653_female_Asian_52,52,female,normal,/opt/ml/input/data/train/images/000653_female_Asian_52/normal.jpg,False,False,16
1750,000654,000654_female_Asian_53,53,female,mask1,/opt/ml/input/data/train/images/000654_female_Asian_53/mask1.jpg,False,False,4
1751,000654,000654_female_Asian_53,53,female,mask2,/opt/ml/input/data/train/images/000654_female_Asian_53/mask2.jpg,False,False,4
1752,000654,000654_female_Asian_53,53,female,mask4,/opt/ml/input/data/train/images/000654_female_Asian_53/mask4.jpg,False,False,4
1753,000654,000654_female_Asian_53,53,female,mask3,/opt/ml/input/data/train/images/000654_female_Asian_53/mask3.jpg,False,False,4
1754,000654,000654_female_Asian_53,53,female,incorrect_mask,/opt/ml/input/data/train/images/000654_female_Asian_53/incorrect_mask.jpg,False,False,10
1755,000654,000654_female_Asian_53,53,female,mask5,/opt/ml/input/data/train/images/000654_female_Asian_53/mask5.jpg,False,False,4
1756,000654,000654_female_Asian_53,53,female,normal,/opt/ml/input/data/train/images/000654_female_Asian_53/normal.jpg,False,False,16
1757,000655,000655_male_Asian_53,53,male,mask1,/opt/ml/input/data/train/images/000655_male_Asian_53/mask1.jpg,False,False,1
1758,000655,000655_male_Asian_53,53,male,mask2,/opt/ml/input/data/train/images/000655_male_Asian_53/mask2.jpg,False,False,1
1759,000655,000655_male_Asian_53,53,male,mask4,/opt/ml/input/data/train/images/000655_male_Asian_53/mask4.jpg,False,False,1
1760,000655,000655_male_Asian_53,53,male,mask3,/opt/ml/input/data/train/images/000655_male_Asian_53/mask3.jpg,False,False,1
1761,000655,000655_male_Asian_53,53,male,incorrect_mask,/opt/ml/input/data/train/images/000655_male_Asian_53/incorrect_mask.jpg,False,False,7
1762,000655,000655_male_Asian_53,53,male,mask5,/opt/ml/input/data/train/images/000655_male_Asian_53/mask5.jpg,False,False,1
1763,000655,000655_male_Asian_53,53,male,normal,/opt/ml/input/data/train/images/000655_male_Asian_53/normal.jpg,False,False,13
1764,000656,000656_female_Asian_57,57,female,mask1,/opt/ml/input/data/train/images/000656_female_Asian_57/mask1.jpg,False,False,4
1765,000656,000656_female_Asian_57,57,female,mask2,/opt/ml/input/data/train/images/000656_female_Asian_57/mask2.jpg,False,False,4
1766,000656,000656_female_Asian_57,57,female,mask4,/opt/ml/input/data/train/images/000656_female_Asian_57/mask4.jpg,False,False,4
1767,000656,000656_female_Asian_57,57,female,mask3,/opt/ml/input/data/train/images/000656_female_Asian_57/mask3.jpg,False,False,4
1768,000656,000656_female_Asian_57,57,female,incorrect_mask,/opt/ml/input/data/train/images/000656_female_Asian_57/incorrect_mask.jpg,False,False,10
1769,000656,000656_female_Asian_57,57,female,mask5,/opt/ml/input/data/train/images/000656_female_Asian_57/mask5.jpg,False,False,4
1770,000656,000656_female_Asian_57,57,female,normal,/opt/ml/input/data/train/images/000656_female_Asian_57/normal.jpg,False,False,16
1771,000657,000657_female_Asian_52,52,female,mask1,/opt/ml/input/data/train/images/000657_female_Asian_52/mask1.jpg,False,False,4
1772,000657,000657_female_Asian_52,52,female,mask2,/opt/ml/input/data/train/images/000657_female_Asian_52/mask2.jpg,False,False,4
1773,000657,000657_female_Asian_52,52,female,mask4,/opt/ml/input/data/train/images/000657_female_Asian_52/mask4.jpg,False,False,4
1774,000657,000657_female_Asian_52,52,female,mask3,/opt/ml/input/data/train/images/000657_female_Asian_52/mask3.jpg,False,False,4
1775,000657,000657_female_Asian_52,52,female,incorrect_mask,/opt/ml/input/data/train/images/000657_female_Asian_52/incorrect_mask.jpg,False,False,10
1776,000657,000657_female_Asian_52,52,female,mask5,/opt/ml/input/data/train/images/000657_female_Asian_52/mask5.jpg,False,False,4
1777,000657,000657_female_Asian_52,52,female,normal,/opt/ml/input/data/train/images/000657_female_Asian_52/normal.jpg,False,False,16
1778,000658,000658_male_Asian_58,58,male,mask1,/opt/ml/input/data/train/images/000658_male_Asian_58/mask1.jpg,False,False,1
1779,000658,000658_male_Asian_58,58,male,mask2,/opt/ml/input/data/train/images/000658_male_Asian_58/mask2.jpg,False,False,1
1780,000658,000658_male_Asian_58,58,male,mask4,/opt/ml/input/data/train/images/000658_male_Asian_58/mask4.jpg,False,False,1
1781,000658,000658_male_Asian_58,58,male,mask3,/opt/ml/input/data/train/images/000658_male_Asian_58/mask3.jpg,False,False,1
1782,000658,000658_male_Asian_58,58,male,incorrect_mask,/opt/ml/input/data/train/images/000658_male_Asian_58/incorrect_mask.jpg,False,False,7
1783,000658,000658_male_Asian_58,58,male,mask5,/opt/ml/input/data/train/images/000658_male_Asian_58/mask5.jpg,False,False,1
1784,000658,000658_male_Asian_58,58,male,normal,/opt/ml/input/data/train/images/000658_male_Asian_58/normal.jpg,False,False,13
1785,000659,000659_male_Asian_58,58,male,mask1,/opt/ml/input/data/train/images/000659_male_Asian_58/mask1.jpg,False,False,1
1786,000659,000659_male_Asian_58,58,male,mask2,/opt/ml/input/data/train/images/000659_male_Asian_58/mask2.jpg,False,False,1
1787,000659,000659_male_Asian_58,58,male,mask4,/opt/ml/input/data/train/images/000659_male_Asian_58/mask4.jpg,False,False,1
1788,000659,000659_male_Asian_58,58,male,mask3,/opt/ml/input/data/train/images/000659_male_Asian_58/mask3.jpg,False,False,1
1789,000659,000659_male_Asian_58,58,male,incorrect_mask,/opt/ml/input/data/train/images/000659_male_Asian_58/incorrect_mask.jpg,False,False,7
1790,000659,000659_male_Asian_58,58,male,mask5,/opt/ml/input/data/train/images/000659_male_Asian_58/mask5.jpg,False,False,1
1791,000659,000659_male_Asian_58,58,male,normal,/opt/ml/input/data/train/images/000659_male_Asian_58/normal.jpg,False,False,13
1792,000661,000661_male_Asian_55,55,male,mask1,/opt/ml/input/data/train/images/000661_male_Asian_55/mask1.jpg,False,False,1
1793,000661,000661_male_Asian_55,55,male,mask2,/opt/ml/input/data/train/images/000661_male_Asian_55/mask2.jpg,False,False,1
1794,000661,000661_male_Asian_55,55,male,mask4,/opt/ml/input/data/train/images/000661_male_Asian_55/mask4.jpg,False,False,1
1795,000661,000661_male_Asian_55,55,male,mask3,/opt/ml/input/data/train/images/000661_male_Asian_55/mask3.jpg,False,False,1
1796,000661,000661_male_Asian_55,55,male,incorrect_mask,/opt/ml/input/data/train/images/000661_male_Asian_55/incorrect_mask.jpg,False,False,7
1797,000661,000661_male_Asian_55,55,male,mask5,/opt/ml/input/data/train/images/000661_male_Asian_55/mask5.jpg,False,False,1
1798,000661,000661_male_Asian_55,55,male,normal,/opt/ml/input/data/train/images/000661_male_Asian_55/normal.jpg,False,False,13
1799,000662,000662_female_Asian_53,53,female,mask1,/opt/ml/input/data/train/images/000662_female_Asian_53/mask1.jpg,False,False,4
1800,000662,000662_female_Asian_53,53,female,mask2,/opt/ml/input/data/train/images/000662_female_Asian_53/mask2.jpg,False,False,4
1801,000662,000662_female_Asian_53,53,female,mask4,/opt/ml/input/data/train/images/000662_female_Asian_53/mask4.jpg,False,False,4
1802,000662,000662_female_Asian_53,53,female,mask3,/opt/ml/input/data/train/images/000662_female_Asian_53/mask3.jpg,False,False,4
1803,000662,000662_female_Asian_53,53,female,incorrect_mask,/opt/ml/input/data/train/images/000662_female_Asian_53/incorrect_mask.jpg,False,False,10
1804,000662,000662_female_Asian_53,53,female,mask5,/opt/ml/input/data/train/images/000662_female_Asian_53/mask5.jpg,False,False,4
1805,000662,000662_female_Asian_53,53,female,normal,/opt/ml/input/data/train/images/000662_female_Asian_53/normal.jpg,False,False,16
1806,000663,000663_female_Asian_57,57,female,mask1,/opt/ml/input/data/train/images/000663_female_Asian_57/mask1.jpg,False,False,4
1807,000663,000663_female_Asian_57,57,female,mask2,/opt/ml/input/data/train/images/000663_female_Asian_57/mask2.jpg,False,False,4
1808,000663,000663_female_Asian_57,57,female,mask4,/opt/ml/input/data/train/images/000663_female_Asian_57/mask4.jpg,False,False,4
1809,000663,000663_female_Asian_57,57,female,mask3,/opt/ml/input/data/train/images/000663_female_Asian_57/mask3.jpg,False,False,4
1810,000663,000663_female_Asian_57,57,female,incorrect_mask,/opt/ml/input/data/train/images/000663_female_Asian_57/incorrect_mask.jpg,False,False,10
1811,000663,000663_female_Asian_57,57,female,mask5,/opt/ml/input/data/train/images/000663_female_Asian_57/mask5.jpg,False,False,4
1812,000663,000663_female_Asian_57,57,female,normal,/opt/ml/input/data/train/images/000663_female_Asian_57/normal.jpg,False,False,16
1813,000664,000664_female_Asian_55,55,female,mask1,/opt/ml/input/data/train/images/000664_female_Asian_55/mask1.jpg,False,False,4
1814,000664,000664_female_Asian_55,55,female,mask2,/opt/ml/input/data/train/images/000664_female_Asian_55/mask2.jpg,False,False,4
1815,000664,000664_female_Asian_55,55,female,mask4,/opt/ml/input/data/train/images/000664_female_Asian_55/mask4.jpg,False,False,4
1816,000664,000664_female_Asian_55,55,female,mask3,/opt/ml/input/data/train/images/000664_female_Asian_55/mask3.jpg,False,False,4
1817,000664,000664_female_Asian_55,55,female,incorrect_mask,/opt/ml/input/data/train/images/000664_female_Asian_55/incorrect_mask.jpg,False,False,10
1818,000664,000664_female_Asian_55,55,female,mask5,/opt/ml/input/data/train/images/000664_female_Asian_55/mask5.jpg,False,False,4
1819,000664,000664_female_Asian_55,55,female,normal,/opt/ml/input/data/train/images/000664_female_Asian_55/normal.jpg,False,False,16
1820,000665,000665_female_Asian_54,54,female,mask1,/opt/ml/input/data/train/images/000665_female_Asian_54/mask1.jpg,False,False,4
1821,000665,000665_female_Asian_54,54,female,mask2,/opt/ml/input/data/train/images/000665_female_Asian_54/mask2.jpg,False,False,4
1822,000665,000665_female_Asian_54,54,female,mask4,/opt/ml/input/data/train/images/000665_female_Asian_54/mask4.jpg,False,False,4
1823,000665,000665_female_Asian_54,54,female,mask3,/opt/ml/input/data/train/images/000665_female_Asian_54/mask3.jpg,False,False,4
1824,000665,000665_female_Asian_54,54,female,incorrect_mask,/opt/ml/input/data/train/images/000665_female_Asian_54/incorrect_mask.jpg,False,False,10
1825,000665,000665_female_Asian_54,54,female,mask5,/opt/ml/input/data/train/images/000665_female_Asian_54/mask5.jpg,False,False,4
1826,000665,000665_female_Asian_54,54,female,normal,/opt/ml/input/data/train/images/000665_female_Asian_54/normal.jpg,False,False,16
1827,000667,000667_female_Asian_57,57,female,mask1,/opt/ml/input/data/train/images/000667_female_Asian_57/mask1.jpg,False,False,4
1828,000667,000667_female_Asian_57,57,female,mask2,/opt/ml/input/data/train/images/000667_female_Asian_57/mask2.jpg,False,False,4
1829,000667,000667_female_Asian_57,57,female,mask4,/opt/ml/input/data/train/images/000667_female_Asian_57/mask4.jpg,False,False,4
1830,000667,000667_female_Asian_57,57,female,mask3,/opt/ml/input/data/train/images/000667_female_Asian_57/mask3.jpg,False,False,4
1831,000667,000667_female_Asian_57,57,female,incorrect_mask,/opt/ml/input/data/train/images/000667_female_Asian_57/incorrect_mask.jpg,False,False,10
1832,000667,000667_female_Asian_57,57,female,mask5,/opt/ml/input/data/train/images/000667_female_Asian_57/mask5.jpg,False,False,4
1833,000667,000667_female_Asian_57,57,female,normal,/opt/ml/input/data/train/images/000667_female_Asian_57/normal.jpg,False,False,16
1834,000668,000668_female_Asian_53,53,female,mask1,/opt/ml/input/data/train/images/000668_female_Asian_53/mask1.jpg,False,False,4
1835,000668,000668_female_Asian_53,53,female,mask2,/opt/ml/input/data/train/images/000668_female_Asian_53/mask2.jpg,False,False,4
1836,000668,000668_female_Asian_53,53,female,mask4,/opt/ml/input/data/train/images/000668_female_Asian_53/mask4.jpg,False,False,4
1837,000668,000668_female_Asian_53,53,female,mask3,/opt/ml/input/data/train/images/000668_female_Asian_53/mask3.jpg,False,False,4
1838,000668,000668_female_Asian_53,53,female,incorrect_mask,/opt/ml/input/data/train/images/000668_female_Asian_53/incorrect_mask.jpg,False,False,10
1839,000668,000668_female_Asian_53,53,female,mask5,/opt/ml/input/data/train/images/000668_female_Asian_53/mask5.jpg,False,False,4
1840,000668,000668_female_Asian_53,53,female,normal,/opt/ml/input/data/train/images/000668_female_Asian_53/normal.jpg,False,False,16
1841,000669,000669_female_Asian_58,58,female,mask1,/opt/ml/input/data/train/images/000669_female_Asian_58/mask1.jpg,False,False,4
1842,000669,000669_female_Asian_58,58,female,mask2,/opt/ml/input/data/train/images/000669_female_Asian_58/mask2.jpg,False,False,4
1843,000669,000669_female_Asian_58,58,female,mask4,/opt/ml/input/data/train/images/000669_female_Asian_58/mask4.jpg,False,False,4
1844,000669,000669_female_Asian_58,58,female,mask3,/opt/ml/input/data/train/images/000669_female_Asian_58/mask3.jpg,False,False,4
1845,000669,000669_female_Asian_58,58,female,incorrect_mask,/opt/ml/input/data/train/images/000669_female_Asian_58/incorrect_mask.jpg,False,False,10
1846,000669,000669_female_Asian_58,58,female,mask5,/opt/ml/input/data/train/images/000669_female_Asian_58/mask5.jpg,False,False,4
1847,000669,000669_female_Asian_58,58,female,normal,/opt/ml/input/data/train/images/000669_female_Asian_58/normal.jpg,False,False,16
1848,000670,000670_female_Asian_51,51,female,mask1,/opt/ml/input/data/train/images/000670_female_Asian_51/mask1.jpg,False,False,4
1849,000670,000670_female_Asian_51,51,female,mask2,/opt/ml/input/data/train/images/000670_female_Asian_51/mask2.jpg,False,False,4
1850,000670,000670_female_Asian_51,51,female,mask4,/opt/ml/input/data/train/images/000670_female_Asian_51/mask4.jpg,False,False,4
1851,000670,000670_female_Asian_51,51,female,mask3,/opt/ml/input/data/train/images/000670_female_Asian_51/mask3.jpg,False,False,4
1852,000670,000670_female_Asian_51,51,female,incorrect_mask,/opt/ml/input/data/train/images/000670_female_Asian_51/incorrect_mask.jpg,False,False,10
1853,000670,000670_female_Asian_51,51,female,mask5,/opt/ml/input/data/train/images/000670_female_Asian_51/mask5.jpg,False,False,4
1854,000670,000670_female_Asian_51,51,female,normal,/opt/ml/input/data/train/images/000670_female_Asian_51/normal.jpg,False,False,16
1855,000671,000671_female_Asian_55,55,female,mask1,/opt/ml/input/data/train/images/000671_female_Asian_55/mask1.jpg,False,False,4
1856,000671,000671_female_Asian_55,55,female,mask2,/opt/ml/input/data/train/images/000671_female_Asian_55/mask2.jpg,False,False,4
1857,000671,000671_female_Asian_55,55,female,mask4,/opt/ml/input/data/train/images/000671_female_Asian_55/mask4.jpg,False,False,4
1858,000671,000671_female_Asian_55,55,female,mask3,/opt/ml/input/data/train/images/000671_female_Asian_55/mask3.jpg,False,False,4
1859,000671,000671_female_Asian_55,55,female,incorrect_mask,/opt/ml/input/data/train/images/000671_female_Asian_55/incorrect_mask.jpg,False,False,10
1860,000671,000671_female_Asian_55,55,female,mask5,/opt/ml/input/data/train/images/000671_female_Asian_55/mask5.jpg,False,False,4
1861,000671,000671_female_Asian_55,55,female,normal,/opt/ml/input/data/train/images/000671_female_Asian_55/normal.jpg,False,False,16
1862,000672,000672_female_Asian_53,53,female,mask1,/opt/ml/input/data/train/images/000672_female_Asian_53/mask1.jpg,False,False,4
1863,000672,000672_female_Asian_53,53,female,mask2,/opt/ml/input/data/train/images/000672_female_Asian_53/mask2.jpg,False,False,4
1864,000672,000672_female_Asian_53,53,female,mask4,/opt/ml/input/data/train/images/000672_female_Asian_53/mask4.jpg,False,False,4
1865,000672,000672_female_Asian_53,53,female,mask3,/opt/ml/input/data/train/images/000672_female_Asian_53/mask3.jpg,False,False,4
1866,000672,000672_female_Asian_53,53,female,incorrect_mask,/opt/ml/input/data/train/images/000672_female_Asian_53/incorrect_mask.jpg,False,False,10
1867,000672,000672_female_Asian_53,53,female,mask5,/opt/ml/input/data/train/images/000672_female_Asian_53/mask5.jpg,False,False,4
1868,000672,000672_female_Asian_53,53,female,normal,/opt/ml/input/data/train/images/000672_female_Asian_53/normal.jpg,False,False,16
1869,000673,000673_female_Asian_54,54,female,mask1,/opt/ml/input/data/train/images/000673_female_Asian_54/mask1.jpg,False,False,4
1870,000673,000673_female_Asian_54,54,female,mask2,/opt/ml/input/data/train/images/000673_female_Asian_54/mask2.jpg,False,False,4
1871,000673,000673_female_Asian_54,54,female,mask4,/opt/ml/input/data/train/images/000673_female_Asian_54/mask4.jpg,False,False,4
1872,000673,000673_female_Asian_54,54,female,mask3,/opt/ml/input/data/train/images/000673_female_Asian_54/mask3.jpg,False,False,4
1873,000673,000673_female_Asian_54,54,female,incorrect_mask,/opt/ml/input/data/train/images/000673_female_Asian_54/incorrect_mask.jpg,False,False,10
1874,000673,000673_female_Asian_54,54,female,mask5,/opt/ml/input/data/train/images/000673_female_Asian_54/mask5.jpg,False,False,4
1875,000673,000673_female_Asian_54,54,female,normal,/opt/ml/input/data/train/images/000673_female_Asian_54/normal.jpg,False,False,16
1876,000675,000675_female_Asian_59,59,female,mask1,/opt/ml/input/data/train/images/000675_female_Asian_59/mask1.jpg,False,False,4
1877,000675,000675_female_Asian_59,59,female,mask2,/opt/ml/input/data/train/images/000675_female_Asian_59/mask2.jpg,False,False,4
1878,000675,000675_female_Asian_59,59,female,mask4,/opt/ml/input/data/train/images/000675_female_Asian_59/mask4.jpg,False,False,4
1879,000675,000675_female_Asian_59,59,female,mask3,/opt/ml/input/data/train/images/000675_female_Asian_59/mask3.jpg,False,False,4
1880,000675,000675_female_Asian_59,59,female,incorrect_mask,/opt/ml/input/data/train/images/000675_female_Asian_59/incorrect_mask.jpg,False,False,10
1881,000675,000675_female_Asian_59,59,female,mask5,/opt/ml/input/data/train/images/000675_female_Asian_59/mask5.jpg,False,False,4
1882,000675,000675_female_Asian_59,59,female,normal,/opt/ml/input/data/train/images/000675_female_Asian_59/normal.jpg,False,False,16
1883,000676,000676_female_Asian_57,57,female,mask1,/opt/ml/input/data/train/images/000676_female_Asian_57/mask1.jpg,False,False,4
1884,000676,000676_female_Asian_57,57,female,mask2,/opt/ml/input/data/train/images/000676_female_Asian_57/mask2.jpg,False,False,4
1885,000676,000676_female_Asian_57,57,female,mask4,/opt/ml/input/data/train/images/000676_female_Asian_57/mask4.jpg,False,False,4
1886,000676,000676_female_Asian_57,57,female,mask3,/opt/ml/input/data/train/images/000676_female_Asian_57/mask3.jpg,False,False,4
1887,000676,000676_female_Asian_57,57,female,incorrect_mask,/opt/ml/input/data/train/images/000676_female_Asian_57/incorrect_mask.jpg,False,False,10
1888,000676,000676_female_Asian_57,57,female,mask5,/opt/ml/input/data/train/images/000676_female_Asian_57/mask5.jpg,False,False,4
1889,000676,000676_female_Asian_57,57,female,normal,/opt/ml/input/data/train/images/000676_female_Asian_57/normal.jpg,False,False,16
1890,000678,000678_female_Asian_52,52,female,mask1,/opt/ml/input/data/train/images/000678_female_Asian_52/mask1.jpg,False,False,4
1891,000678,000678_female_Asian_52,52,female,mask2,/opt/ml/input/data/train/images/000678_female_Asian_52/mask2.jpg,False,False,4
1892,000678,000678_female_Asian_52,52,female,mask4,/opt/ml/input/data/train/images/000678_female_Asian_52/mask4.jpg,False,False,4
1893,000678,000678_female_Asian_52,52,female,mask3,/opt/ml/input/data/train/images/000678_female_Asian_52/mask3.jpg,False,False,4
1894,000678,000678_female_Asian_52,52,female,incorrect_mask,/opt/ml/input/data/train/images/000678_female_Asian_52/incorrect_mask.jpg,False,False,10
1895,000678,000678_female_Asian_52,52,female,mask5,/opt/ml/input/data/train/images/000678_female_Asian_52/mask5.jpg,False,False,4
1896,000678,000678_female_Asian_52,52,female,normal,/opt/ml/input/data/train/images/000678_female_Asian_52/normal.jpg,False,False,16
1897,000679,000679_female_Asian_55,55,female,mask1,/opt/ml/input/data/train/images/000679_female_Asian_55/mask1.jpg,False,False,4
1898,000679,000679_female_Asian_55,55,female,mask2,/opt/ml/input/data/train/images/000679_female_Asian_55/mask2.jpg,False,False,4
1899,000679,000679_female_Asian_55,55,female,mask4,/opt/ml/input/data/train/images/000679_female_Asian_55/mask4.jpg,False,False,4
1900,000679,000679_female_Asian_55,55,female,mask3,/opt/ml/input/data/train/images/000679_female_Asian_55/mask3.jpg,False,False,4
1901,000679,000679_female_Asian_55,55,female,incorrect_mask,/opt/ml/input/data/train/images/000679_female_Asian_55/incorrect_mask.jpg,False,False,10
1902,000679,000679_female_Asian_55,55,female,mask5,/opt/ml/input/data/train/images/000679_female_Asian_55/mask5.jpg,False,False,4
1903,000679,000679_female_Asian_55,55,female,normal,/opt/ml/input/data/train/images/000679_female_Asian_55/normal.jpg,False,False,16
1904,000684,000684_female_Asian_56,56,female,mask1,/opt/ml/input/data/train/images/000684_female_Asian_56/mask1.jpg,False,False,4
1905,000684,000684_female_Asian_56,56,female,mask2,/opt/ml/input/data/train/images/000684_female_Asian_56/mask2.jpg,False,False,4
1906,000684,000684_female_Asian_56,56,female,mask4,/opt/ml/input/data/train/images/000684_female_Asian_56/mask4.jpg,False,False,4
1907,000684,000684_female_Asian_56,56,female,mask3,/opt/ml/input/data/train/images/000684_female_Asian_56/mask3.jpg,False,False,4
1908,000684,000684_female_Asian_56,56,female,incorrect_mask,/opt/ml/input/data/train/images/000684_female_Asian_56/incorrect_mask.jpg,False,False,10
1909,000684,000684_female_Asian_56,56,female,mask5,/opt/ml/input/data/train/images/000684_female_Asian_56/mask5.jpg,False,False,4
1910,000684,000684_female_Asian_56,56,female,normal,/opt/ml/input/data/train/images/000684_female_Asian_56/normal.jpg,False,False,16
1911,000685,000685_male_Asian_19,19,male,mask1,/opt/ml/input/data/train/images/000685_male_Asian_19/mask1.jpg,False,False,0
1912,000685,000685_male_Asian_19,19,male,mask2,/opt/ml/input/data/train/images/000685_male_Asian_19/mask2.jpg,False,False,0
1913,000685,000685_male_Asian_19,19,male,mask4,/opt/ml/input/data/train/images/000685_male_Asian_19/mask4.jpg,False,False,0
1914,000685,000685_male_Asian_19,19,male,mask3,/opt/ml/input/data/train/images/000685_male_Asian_19/mask3.jpg,False,False,0
1915,000685,000685_male_Asian_19,19,male,incorrect_mask,/opt/ml/input/data/train/images/000685_male_Asian_19/incorrect_mask.jpg,False,False,6
1916,000685,000685_male_Asian_19,19,male,mask5,/opt/ml/input/data/train/images/000685_male_Asian_19/mask5.jpg,False,False,0
1917,000685,000685_male_Asian_19,19,male,normal,/opt/ml/input/data/train/images/000685_male_Asian_19/normal.jpg,False,False,12
1918,000686,000686_female_Asian_52,52,female,mask1,/opt/ml/input/data/train/images/000686_female_Asian_52/mask1.jpg,False,False,4
1919,000686,000686_female_Asian_52,52,female,mask2,/opt/ml/input/data/train/images/000686_female_Asian_52/mask2.jpg,False,False,4
1920,000686,000686_female_Asian_52,52,female,mask4,/opt/ml/input/data/train/images/000686_female_Asian_52/mask4.jpg,False,False,4
1921,000686,000686_female_Asian_52,52,female,mask3,/opt/ml/input/data/train/images/000686_female_Asian_52/mask3.jpg,False,False,4
1922,000686,000686_female_Asian_52,52,female,incorrect_mask,/opt/ml/input/data/train/images/000686_female_Asian_52/incorrect_mask.jpg,False,False,10
1923,000686,000686_female_Asian_52,52,female,mask5,/opt/ml/input/data/train/images/000686_female_Asian_52/mask5.jpg,False,False,4
1924,000686,000686_female_Asian_52,52,female,normal,/opt/ml/input/data/train/images/000686_female_Asian_52/normal.jpg,False,False,16
1925,000687,000687_male_Asian_50,50,male,mask1,/opt/ml/input/data/train/images/000687_male_Asian_50/mask1.jpg,False,False,1
1926,000687,000687_male_Asian_50,50,male,mask2,/opt/ml/input/data/train/images/000687_male_Asian_50/mask2.jpg,False,False,1
1927,000687,000687_male_Asian_50,50,male,mask4,/opt/ml/input/data/train/images/000687_male_Asian_50/mask4.jpg,False,False,1
1928,000687,000687_male_Asian_50,50,male,mask3,/opt/ml/input/data/train/images/000687_male_Asian_50/mask3.jpg,False,False,1
1929,000687,000687_male_Asian_50,50,male,incorrect_mask,/opt/ml/input/data/train/images/000687_male_Asian_50/incorrect_mask.jpg,False,False,7
1930,000687,000687_male_Asian_50,50,male,mask5,/opt/ml/input/data/train/images/000687_male_Asian_50/mask5.jpg,False,False,1
1931,000687,000687_male_Asian_50,50,male,normal,/opt/ml/input/data/train/images/000687_male_Asian_50/normal.jpg,False,False,13
1932,000688,000688_female_Asian_57,57,female,mask1,/opt/ml/input/data/train/images/000688_female_Asian_57/mask1.jpg,False,False,4
1933,000688,000688_female_Asian_57,57,female,mask2,/opt/ml/input/data/train/images/000688_female_Asian_57/mask2.jpg,False,False,4
1934,000688,000688_female_Asian_57,57,female,mask4,/opt/ml/input/data/train/images/000688_female_Asian_57/mask4.jpg,False,False,4
1935,000688,000688_female_Asian_57,57,female,mask3,/opt/ml/input/data/train/images/000688_female_Asian_57/mask3.jpg,False,False,4
1936,000688,000688_female_Asian_57,57,female,incorrect_mask,/opt/ml/input/data/train/images/000688_female_Asian_57/incorrect_mask.jpg,False,False,10
1937,000688,000688_female_Asian_57,57,female,mask5,/opt/ml/input/data/train/images/000688_female_Asian_57/mask5.jpg,False,False,4
1938,000688,000688_female_Asian_57,57,female,normal,/opt/ml/input/data/train/images/000688_female_Asian_57/normal.jpg,False,False,16
1939,000689,000689_female_Asian_57,57,female,mask1,/opt/ml/input/data/train/images/000689_female_Asian_57/mask1.jpg,False,False,4
1940,000689,000689_female_Asian_57,57,female,mask2,/opt/ml/input/data/train/images/000689_female_Asian_57/mask2.jpg,False,False,4
1941,000689,000689_female_Asian_57,57,female,mask4,/opt/ml/input/data/train/images/000689_female_Asian_57/mask4.jpg,False,False,4
1942,000689,000689_female_Asian_57,57,female,mask3,/opt/ml/input/data/train/images/000689_female_Asian_57/mask3.jpg,False,False,4
1943,000689,000689_female_Asian_57,57,female,incorrect_mask,/opt/ml/input/data/train/images/000689_female_Asian_57/incorrect_mask.jpg,False,False,10
1944,000689,000689_female_Asian_57,57,female,mask5,/opt/ml/input/data/train/images/000689_female_Asian_57/mask5.jpg,False,False,4
1945,000689,000689_female_Asian_57,57,female,normal,/opt/ml/input/data/train/images/000689_female_Asian_57/normal.jpg,False,False,16
1946,000690,000690_female_Asian_51,51,female,mask1,/opt/ml/input/data/train/images/000690_female_Asian_51/mask1.jpg,False,False,4
1947,000690,000690_female_Asian_51,51,female,mask2,/opt/ml/input/data/train/images/000690_female_Asian_51/mask2.jpg,False,False,4
1948,000690,000690_female_Asian_51,51,female,mask4,/opt/ml/input/data/train/images/000690_female_Asian_51/mask4.jpg,False,False,4
1949,000690,000690_female_Asian_51,51,female,mask3,/opt/ml/input/data/train/images/000690_female_Asian_51/mask3.jpg,False,False,4
1950,000690,000690_female_Asian_51,51,female,incorrect_mask,/opt/ml/input/data/train/images/000690_female_Asian_51/incorrect_mask.jpg,False,False,10
1951,000690,000690_female_Asian_51,51,female,mask5,/opt/ml/input/data/train/images/000690_female_Asian_51/mask5.jpg,False,False,4
1952,000690,000690_female_Asian_51,51,female,normal,/opt/ml/input/data/train/images/000690_female_Asian_51/normal.jpg,False,False,16
1953,000691,000691_female_Asian_56,56,female,mask1,/opt/ml/input/data/train/images/000691_female_Asian_56/mask1.jpg,False,False,4
1954,000691,000691_female_Asian_56,56,female,mask2,/opt/ml/input/data/train/images/000691_female_Asian_56/mask2.jpg,False,False,4
1955,000691,000691_female_Asian_56,56,female,mask4,/opt/ml/input/data/train/images/000691_female_Asian_56/mask4.jpg,False,False,4
1956,000691,000691_female_Asian_56,56,female,mask3,/opt/ml/input/data/train/images/000691_female_Asian_56/mask3.jpg,False,False,4
